season,game_no,player_name,shirt_no,role,on_for,off_for
1968/69,18,King A,8,starter,,
1968/69,18,Yardley,9,starter,,
1968/69,18,Hudson,10,starter,,
1968/69,18,MacNamee,11,starter,,12
1968/69,18,Storton S,12,sub,11,
1968/69,19,Cumbes,1,starter,,
1968/69,19,Robertson,2,starter,,
1968/69,19,Mathias,3,starter,,
1968/69,19,Smith,4,starter,,
1968/69,19,Storton T,5,starter,,
1968/69,19,Casey,6,starter,,
1968/69,19,Sinclair,7,starter,,
1968/69,19,King A,8,starter,,
1968/69,19,Hudson,9,starter,,
1968/69,19,Pritchard,10,starter,,
1968/69,19,Gill,11,starter,,12
1968/69,19,Storton S,12,sub,11,
1968/69,20,Cumbes,1,starter,,
1968/69,20,Robertson,2,starter,,
1968/69,20,Mathias,3,starter,,
1968/69,20,Smith,4,starter,,
1968/69,20,Storton T,5,starter,,
1968/69,20,Casey,6,starter,,
1968/69,20,Pritchard,7,starter,,12
1968/69,20,King A,8,starter,,
1968/69,20,Yardley,9,starter,,
1968/69,20,Hudson,10,starter,,
1968/69,20,Sinclair,11,starter,,
1968/69,20,Storton S,12,sub,7,
1968/69,21,Cumbes,1,starter,,
1968/69,21,Robertson,2,starter,,
1968/69,21,Mathias,3,starter,,
1968/69,21,Smith,4,starter,,
1968/69,21,Storton T,5,starter,,
1968/69,21,Casey,6,starter,,
1968/69,21,Beamish,7,starter,,
1968/69,21,King A,8,starter,,
1968/69,21,Yardley,9,starter,,
1968/69,21,Hudson,10,starter,,
1968/69,21,MacNamee,11,starter,,
1968/69,22,Cumbes,1,starter,,
1968/69,22,Robertson,2,starter,,
1968/69,22,Mathias,3,starter,,
1968/69,22,Smith,4,starter,,
1968/69,22,Storton T,5,starter,,
1968/69,22,Casey,6,starter,,
1968/69,22,Beamish,7,starter,,
1968/69,22,King A,8,starter,,
1968/69,22,Yardley,9,starter,,
1968/69,22,Hudson,10,starter,,
1968/69,22,MacNamee,11,starter,,12
1968/69,22,Sinclair,12,sub,11,
1968/69,23,Cumbes,1,starter,,
1968/69,23,Robertson,2,starter,,
1968/69,23,Mathias,3,starter,,
1968/69,23,Smith,4,starter,,
1968/69,23,Storton T,5,starter,,
1968/69,23,Casey,6,starter,,
1968/69,23,Beamish,7,starter,,
1968/69,23,King A,8,starter,,
1968/69,23,Yardley,9,starter,,
1968/69,23,Hudson,10,starter,,
1968/69,23,Sinclair,11,starter,,
1968/69,24,Cumbes,1,starter,,
1968/69,24,Robertson,2,starter,,
1968/69,24,Mathias,3,starter,,
1968/69,24,Smith,4,starter,,
1968/69,24,Storton T,5,starter,,
1968/69,24,Casey,6,starter,,
1968/69,24,Beamish,7,starter,,
1968/69,24,King A,8,starter,,
1968/69,24,Yardley,9,starter,,
1968/69,24,Hudson,10,starter,,
1968/69,24,Sinclair,11,starter,,
1968/69,25,Cumbes,1,starter,,
1968/69,25,Storton S,2,starter,,
1968/69,25,Robertson,3,starter,,
1968/69,25,Smith,4,starter,,
1968/69,25,Storton T,5,starter,,
1968/69,25,Mathias,6,starter,,
1968/69,25,Beamish,7,starter,,
1968/69,25,King A,8,starter,,
1968/69,25,Yardley,9,starter,,
1968/69,25,Rowland,10,starter,,
1968/69,25,Sinclair,11,starter,,
1968/69,26,Cumbes,1,starter,,
1968/69,26,Storton S,2,starter,,
1968/69,26,Robertson,3,starter,,
1968/69,26,King A,4,starter,,
1968/69,26,Storton T,5,starter,,
1968/69,26,Casey,6,starter,,
1968/69,26,Beamish,7,starter,,
1968/69,26,Scott,8,starter,,
1968/69,26,Yardley,9,starter,,
1968/69,26,Rowland,10,starter,,12
1968/69,26,Sinclair,11,starter,,
1968/69,26,Smith,12,sub,10,
1968/69,27,Cumbes,1,starter,,
1968/69,27,Storton S,2,starter,,
1968/69,27,Robertson,3,starter,,
1968/69,27,King A,4,starter,,
1968/69,27,Storton T,5,starter,,
1968/69,27,Casey,6,starter,,
1968/69,27,Beamish,7,starter,,
1968/69,27,Scott,8,starter,,
1968/69,27,Hudson,9,starter,,
1968/69,27,Rowland,10,starter,,
1968/69,27,Sinclair,11,starter,,
1968/69,28,Cumbes,1,starter,,
1968/69,28,Storton S,2,starter,,
1968/69,28,Robertson,3,starter,,
1968/69,28,King A,4,starter,,
1968/69,28,Storton T,5,starter,,
1968/69,28,Casey,6,starter,,
1968/69,28,Rowland,7,starter,,
1968/69,28,Scott,8,starter,,
1968/69,28,Hudson,9,starter,,
1968/69,28,Beamish,10,starter,,
1968/69,28,Sinclair,11,starter,,
1968/69,29,Cumbes,1,starter,,
1968/69,29,Storton S,2,starter,,
1968/69,29,Robertson,3,starter,,
1968/69,29,King A,4,starter,,
1968/69,29,Storton T,5,starter,,
1968/69,29,Casey,6,starter,,
1968/69,29,Rowland,7,starter,,
1968/69,29,Scott,8,starter,,
1968/69,29,Hudson,9,starter,,
1968/69,29,Beamish,10,starter,,
1968/69,29,Sinclair,11,starter,,
1968/69,30,Cumbes,1,starter,,
1968/69,30,Storton S,2,starter,,
1968/69,30,Robertson,3,starter,,
1968/69,30,King A,4,starter,,
1968/69,30,Storton T,5,starter,,
1968/69,30,Casey,6,starter,,
1968/69,30,MacNamee,7,starter,,
1968/69,30,Scott,8,starter,,
1968/69,30,Hudson,9,starter,,
1968/69,30,Beamish,10,starter,,
1968/69,30,Sinclair,11,starter,,
1968/69,31,Cumbes,1,starter,,
1968/69,31,Storton S,2,starter,,
1968/69,31,Robertson,3,starter,,
1968/69,31,King A,4,starter,,
1968/69,31,Smith,5,starter,,
1968/69,31,Casey,6,starter,,
1968/69,31,MacNamee,7,starter,,
1968/69,31,Scott,8,starter,,
1968/69,31,Hudson,9,starter,,
1968/69,31,Pritchard,10,starter,,
1968/69,31,Sinclair,11,starter,,
1968/69,32,Cumbes,1,starter,,
1968/69,32,Storton S,2,starter,,
1968/69,32,Gill,3,starter,,
1968/69,32,King A,4,starter,,
1968/69,32,Smith,5,starter,,
1968/69,32,Casey,6,starter,,
1968/69,32,MacNamee,7,starter,,
1968/69,32,Scott,8,starter,,
1968/69,32,Hudson,9,starter,,
1968/69,32,Pritchard,10,starter,,
1968/69,32,Sinclair,11,starter,,
1968/69,33,Cumbes,1,starter,,
1968/69,33,Storton S,2,starter,,
1968/69,33,Gill,3,starter,,
1968/69,33,King A,4,starter,,
1968/69,33,Smith,5,starter,,
1968/69,33,Casey,6,starter,,
1968/69,33,MacNamee,7,starter,,
1968/69,33,Scott,8,starter,,
1968/69,33,Hudson,9,starter,,
1968/69,33,Pritchard,10,starter,,
1968/69,33,Sinclair,11,starter,,
1968/69,34,Cumbes,1,starter,,
1968/69,34,Storton S,2,starter,,
1968/69,34,Gill,3,starter,,
1968/69,34,Pointon,4,starter,,
1968/69,34,Smith,5,starter,,
1968/69,34,Casey,6,starter,,
1968/69,34,Sinclair,7,starter,,
1968/69,34,Pritchard,8,starter,,
1968/69,34,Beamish,9,starter,,
1968/69,34,Mathias,10,starter,,
1968/69,34,MacNamee,11,starter,,
1968/69,35,Cumbes,1,starter,,
1968/69,35,Storton S,2,starter,,
1968/69,35,Robertson,3,starter,,
1968/69,35,Moorcroft,4,starter,,
1968/69,35,Storton T,5,starter,,
1968/69,35,Mathias,6,starter,,
1968/69,35,Beamish,7,starter,,
1968/69,35,Pritchard,8,starter,,
1968/69,35,Smith,9,starter,,
1968/69,35,Sinclair,10,starter,,
1968/69,35,MacNamee,11,starter,,
1968/69,36,Cumbes,1,starter,,
1968/69,36,Storton S,2,starter,,
1968/69,36,Robertson,3,starter,,
1968/69,36,Moorcroft,4,starter,,
1968/69,36,Storton T,5,starter,,
1968/69,36,Mathias,6,starter,,
1968/69,36,Beamish,7,starter,,
1968/69,36,Pritchard,8,starter,,
1968/69,36,Smith,9,starter,,
1968/69,36,Sinclair,10,starter,,
1968/69,36,MacNamee,11,starter,,
1968/69,37,Cumbes,1,starter,,
1968/69,37,Storton S,2,starter,,
1968/69,37,Robertson,3,starter,,
1968/69,37,Moorcroft,4,starter,,
1968/69,37,Storton T,5,starter,,
1968/69,37,King A,6,starter,,
1968/69,37,Rowland,7,starter,,
1968/69,37,Mathias,8,starter,,
1968/69,37,Hudson,9,starter,,
1968/69,37,Beamish,10,starter,,
1968/69,37,MacNamee,11,starter,,
1968/69,38,Cumbes,1,starter,,
1968/69,38,Storton S,2,starter,,
1968/69,38,Robertson,3,starter,,
1968/69,38,Moorcroft,4,starter,,
1968/69,38,Storton T,5,starter,,
1968/69,38,King A,6,starter,,
1968/69,38,Rowland,7,starter,,
1968/69,38,Mathias,8,starter,,
1968/69,38,Hudson,9,starter,,
1968/69,38,Beamish,10,starter,,
1968/69,38,MacNamee,11,starter,,
1968/69,39,Cumbes,1,starter,,
1968/69,39,Storton S,2,starter,,
1968/69,39,Robertson,3,starter,,
1968/69,39,Moorcroft,4,starter,,
1968/69,39,Storton T,5,starter,,
1968/69,39,King A,6,starter,,
1968/69,39,Rowland,7,starter,,
1968/69,39,Mathias,8,starter,,
1968/69,39,Hudson,9,starter,,12
1968/69,39,Beamish,10,starter,,
1968/69,39,MacNamee,11,starter,,
1968/69,39,Pointon,12,sub,9,
1968/69,40,Cumbes,1,starter,,
1968/69,40,Storton S,2,starter,,
1968/69,40,Robertson,3,starter,,
1968/69,40,Moorcroft,4,starter,,
1968/69,40,Storton T,5,starter,,
1968/69,40,King A,6,starter,,
1968/69,40,Rowland,7,starter,,
1968/69,40,Mathias,8,starter,,
1968/69,40,Sinclair,9,starter,,
1968/69,40,Beamish,10,starter,,
1968/69,40,MacNamee,11,starter,,
1968/69,41,Roberts,1,starter,,
1968/69,41,Storton S,2,starter,,
1968/69,41,Smith,3,starter,,
1968/69,41,Moorcroft,4,starter,,
1968/69,41,Storton T,5,starter,,
1968/69,41,King A,6,starter,,
1968/69,41,Kennedy,7,starter,,
1968/69,41,Mathias,8,starter,,
1968/69,41,Rowland,9,starter,,
1968/69,41,Beamish,10,starter,,
1968/69,41,MacNamee,11,starter,,
1968/69,42,Roberts,1,starter,,
1968/69,42,Storton S,2,starter,,
1968/69,42,Mathias,3,starter,,
1968/69,42,Smith,4,starter,,
1968/69,42,Storton T,5,starter,,
1968/69,42,King A,6,starter,,
1968/69,42,Kennedy,7,starter,,12
1968/69,42,Moorcroft,8,starter,,
1968/69,42,Beamish,9,starter,,
1968/69,42,Rowland,10,starter,,
1968/69,42,MacNamee,11,starter,,
1968/69,42,Robertson,12,sub,7,
1968/69,43,Cumbes,1,starter,,
1968/69,43,Storton S,2,starter,,
1968/69,43,Robertson,3,starter,,
1968/69,43,Moorcroft,4,starter,,
1968/69,43,Storton T,5,starter,,
1968/69,43,King A,6,starter,,
1968/69,43,Byrne,7,starter,,
1968/69,43,Scott,8,starter,,
1968/69,43,Smith,9,starter,,
1968/69,43,Beamish,10,starter,,
1968/69,43,MacNamee,11,starter,,
1968/69,44,Cumbes,1,starter,,
1968/69,44,Storton S,2,starter,,
1968/69,44,Dempsey,3,starter,,
1968/69,44,Moorcroft,4,starter,,
1968/69,44,Storton T,5,starter,,
1968/69,44,King A,6,starter,,
1968/69,44,Rowland,7,starter,,
1968/69,44,Scott,8,starter,,
1968/69,44,Smith,9,starter,,
1968/69,44,Beamish,10,starter,,
1968/69,44,MacNamee,11,starter,,
1968/69,45,Cumbes,1,starter,,
1968/69,45,Storton S,2,starter,,
1968/69,45,Dempsey,3,starter,,
1968/69,45,Moorcroft,4,starter,,
1968/69,45,Storton T,5,starter,,
1968/69,45,King A,6,starter,,
1968/69,45,Rowland,7,starter,,
1968/69,45,Scott,8,starter,,
1968/69,45,Smith,9,starter,,
1968/69,45,Beamish,10,starter,,12
1968/69,45,MacNamee,11,starter,,
1968/69,45,Pointon,12,sub,10,
1968/69,46,Cumbes,1,starter,,
1968/69,46,Storton S,2,starter,,
1968/69,46,Dempsey,3,starter,,
1968/69,46,Moorcroft,4,starter,,
1968/69,46,Storton T,5,starter,,
1968/69,46,King A,6,starter,,
1968/69,46,Rowland,7,starter,,
1968/69,46,Scott,8,starter,,
1968/69,46,Smith,9,starter,,
1968/69,46,Beamish,10,starter,,
1968/69,46,MacNamee,11,starter,,
1968/69,47,Cumbes,1,starter,,
1968/69,47,Storton S,2,starter,,
1968/69,47,Dempsey,3,starter,,
1968/69,47,Moorcroft,4,starter,,
1968/69,47,Storton T,5,starter,,
1968/69,47,King A,6,starter,,
1968/69,47,Rowland,7,starter,,
1968/69,47,Scott,8,starter,,
1968/69,47,Smith,9,starter,,
1968/69,47,Beamish,10,starter,,
1968/69,47,MacNamee,11,starter,,
1968/69,48,Cumbes,1,starter,,
1968/69,48,Storton S,2,starter,,
1968/69,48,Dempsey,3,starter,,
1968/69,48,Moorcroft,4,starter,,12
1968/69,48,Storton T,5,starter,,
1968/69,48,King A,6,starter,,
1968/69,48,Rowland,7,starter,,
1968/69,48,Scott,8,starter,,
1968/69,48,Smith,9,starter,,
1968/69,48,Beamish,10,starter,,
1968/69,48,MacNamee,11,starter,,
1968/69,48,Robertson,12,sub,4,
1968/69,49,Cumbes,1,starter,,
1968/69,49,Storton S,2,starter,,
1968/69,49,Dempsey,3,starter,,
1968/69,49,Moorcroft,4,starter,,
1968/69,49,Storton T,5,starter,,
1968/69,49,King A,6,starter,,
1968/69,49,Rowland,7,starter,,
1968/69,49,Scott,8,starter,,
1968/69,49,Smith,9,starter,,
1968/69,49,Beamish,10,starter,,
1968/69,49,MacNamee,11,starter,,
1968/69,50,Cumbes,1,starter,,
1968/69,50,Storton S,2,starter,,
1968/69,50,Dempsey,3,starter,,
1968/69,50,Moorcroft,4,starter,,
1968/69,50,Storton T,5,starter,,
1968/69,50,King A,6,starter,,
1968/69,50,Rowland,7,starter,,
1968/69,50,Scott,8,starter,,
1968/69,50,Smith,9,starter,,
1968/69,50,Beamish,10,starter,,
1968/69,50,MacNamee,11,starter,,
1968/69,51,Cumbes,1,starter,,
1968/69,51,Storton S,2,starter,,
1968/69,51,Dempsey,3,starter,,
1968/69,51,Moorcroft,4,starter,,
1968/69,51,Storton T,5,starter,,
1968/69,51,King A,6,starter,,
1968/69,51,Rowland,7,starter,,
1968/69,51,Scott,8,starter,,
1968/69,51,Smith,9,starter,,
1968/69,51,Beamish,10,starter,,12
1968/69,51,MacNamee,11,starter,,
1968/69,51,Johnson,12,sub,10,
1968/69,52,Roberts,1,starter,,
1968/69,52,Storton S,2,starter,,
1968/69,52,Dempsey,3,starter,,
1968/69,52,Moorcroft,4,starter,,
1968/69,52,Storton T,5,starter,,
1968/69,52,King A,6,starter,,
1968/69,52,MacNamee,7,starter,,
1968/69,52,Scott,8,starter,,
1968/69,52,Smith,9,starter,,
1968/69,52,Rowland,10,starter,,
1968/69,52,Gill,11,starter,,
1969/70,1,Cumbes,1,starter,,
1969/70,1,Pointon,2,starter,,
1969/70,1,Dempsey,3,starter,,
1969/70,1,Moorcroft,4,starter,,
1969/70,1,Storton T,5,starter,,
1969/70,1,King A,6,starter,,
1969/70,1,Beamish,7,starter,,
1969/70,1,Pritchard,8,starter,,12
1969/70,1,Yardley,9,starter,,
1969/70,1,Smith,10,starter,,
1969/70,1,MacNamee,11,starter,,
1969/70,1,Storton S,12,sub,8,
1969/70,2,Cumbes,1,starter,,
1969/70,2,Pointon,2,starter,,
1969/70,2,Dempsey,3,starter,,
1969/70,2,Moorcroft,4,starter,,
1969/70,2,Storton T,5,starter,,
1969/70,2,King A,6,starter,,
1969/70,2,Beamish,7,starter,,
1969/70,2,Pritchard,8,starter,,
1969/70,2,Yardley,9,starter,,
1969/70,2,Smith,10,starter,,
1969/70,2,MacNamee,11,starter,,
1969/70,3,Roberts,1,starter,,
1969/70,3,Storton S,2,starter,,
1969/70,3,Dempsey,3,starter,,
1969/70,3,Moorcroft,4,starter,,
1969/70,3,Storton T,5,starter,,
1969/70,3,King A,6,starter,,
1969/70,3,Beamish,7,starter,,
1969/70,3,Pritchard,8,starter,,
1969/70,3,Yardley,9,starter,,
1969/70,3,Smith,10,starter,,
1969/70,3,MacNamee,11,starter,,
1969/70,4,Roberts,1,starter,,
1969/70,4,Storton S,2,starter,,
1969/70,4,Dempsey,3,starter,,
1969/70,4,Moorcroft,4,starter,,
1969/70,4,Storton T,5,starter,,
1969/70,4,King A,6,starter,,
1969/70,4,Beamish,7,starter,,
1969/70,4,Pritchard,8,starter,,
1969/70,4,Yardley,9,starter,,
1969/70,4,Smith,10,starter,,
1969/70,4,MacNamee,11,starter,,
1969/70,5,Roberts,1,starter,,
1969/70,5,Storton S,2,starter,,
1969/70,5,Dempsey,3,starter,,
1969/70,5,Moorcroft,4,starter,,
1969/70,5,Storton T,5,starter,,
1969/70,5,King A,6,starter,,
1969/70,5,Beamish,7,starter,,
1969/70,5,Pritchard,8,starter,,
1969/70,5,Yardley,9,starter,,
1969/70,5,Smith,10,starter,,
1969/70,5,MacNamee,11,starter,,
1969/70,6,Roberts,1,starter,,
1969/70,6,Storton S,2,starter,,
1969/70,6,Dempsey,3,starter,,
1969/70,6,Moorcroft,4,starter,,
1969/70,6,Storton T,5,starter,,
1969/70,6,King A,6,starter,,
1969/70,6,Beamish,7,starter,,
1969/70,6,Pritchard,8,starter,,
1969/70,6,Yardley,9,starter,,
1969/70,6,Smith,10,starter,,12
1969/70,6,MacNamee,11,starter,,
1969/70,6,Mathias,12,sub,10,
1969/70,7,Roberts,1,starter,,
1969/70,7,Storton S,2,starter,,
1969/70,7,Dempsey,3,starter,,
1969/70,7,Moorcroft,4,starter,,
1969/70,7,Storton T,5,starter,,
1969/70,7,King A,6,starter,,
1969/70,7,Beamish,7,starter,,
1969/70,7,Pritchard,8,starter,,
1969/70,7,Yardley,9,starter,,
1969/70,7,Smith,10,starter,,
1969/70,7,MacNamee,11,starter,,
1969/70,8,Roberts,1,starter,,
1969/70,8,Storton S,2,starter,,
1969/70,8,Dempsey,3,starter,,
1969/70,8,Moorcroft,4,starter,,
1969/70,8,Storton T,5,starter,,
1969/70,8,King A,6,starter,,
1969/70,8,Beamish,7,starter,,
1969/70,8,Pritchard,8,starter,,
1969/70,8,Yardley,9,starter,,
1969/70,8,Smith,10,starter,,
1969/70,8,MacNamee,11,starter,,
1969/70,9,Thomas,1,starter,,
1969/70,9,Pointon,2,starter,,
1969/70,9,Dempsey,3,starter,,
1969/70,9,King A,4,starter,,
1969/70,9,Pritchard,5,starter,,
1969/70,9,Mathias,6,starter,,
1969/70,9,Beamish,7,starter,,
1969/70,9,Kennedy,8,starter,,
1969/70,9,Yardley,9,starter,,
1969/70,9,Smith,10,starter,,
1969/70,9,Gill,11,starter,,
1969/70,10,Thomas,1,starter,,
1969/70,10,Pointon,2,starter,,
1969/70,10,Dempsey,3,starter,,
1969/70,10,Pritchard,4,starter,,
1969/70,10,Storton T,5,starter,,
1969/70,10,King A,6,starter,,
1969/70,10,Beamish,7,starter,,
1969/70,10,Mathias,8,starter,,
1969/70,10,Yardley,9,starter,,
1969/70,10,Smith,10,starter,,12
1969/70,10,Gill,11,starter,,
1969/70,10,MacNamee,12,sub,10,
1969/70,11,Thomas,1,starter,,
1969/70,11,Pointon,2,starter,,
1969/70,11,Dempsey,3,starter,,
1969/70,11,King A,4,starter,,
1969/70,11,Storton T,5,starter,,
1969/70,11,Casey,6,starter,,
1969/70,11,Crossley,7,starter,,
1969/70,11,Pritchard,8,starter,,
1969/70,11,Yardley,9,starter,,
1969/70,11,Beamish,10,starter,,
1969/70,11,MacNamee,11,starter,,
1969/70,12,Thomas,1,starter,,
1969/70,12,Pointon,2,starter,,
1969/70,12,Dempsey,3,starter,,
1969/70,12,King A,4,starter,,
1969/70,12,Storton T,5,starter,,
1969/70,12,Casey,6,starter,,
1969/70,12,Pritchard,7,starter,,
1969/70,12,Moorcroft,8,starter,,
1969/70,12,Yardley,9,starter,,
1969/70,12,Beamish,10,starter,,
1969/70,12,MacNamee,11,starter,,
1969/70,13,Thomas,1,starter,,
1969/70,13,Pointon,2,starter,,
1969/70,13,Dempsey,3,starter,,
1969/70,13,King A,4,starter,,
1969/70,13,Storton T,5,starter,,
1969/70,13,Moorcroft,6,starter,,
1969/70,13,Pritchard,7,starter,,
1969/70,13,Beamish,8,starter,,
1969/70,13,Yardley,9,starter,,
1969/70,13,Casey,10,starter,,
1969/70,13,MacNamee,11,starter,,
1969/70,14,Thomas,1,starter,,
1969/70,14,Pointon,2,starter,,
1969/70,14,Dempsey,3,starter,,
1969/70,14,King A,4,starter,,
1969/70,14,Storton T,5,starter,,
1969/70,14,Moorcroft,6,starter,,12
1969/70,14,Pritchard,7,starter,,
1969/70,14,Beamish,8,starter,,
1969/70,14,Yardley,9,starter,,
1969/70,14,Casey,10,starter,,
1969/70,14,MacNamee,11,starter,,
1969/70,14,Smith,12,sub,6,
1969/70,15,Thomas,1,starter,,
1969/70,15,Pointon,2,starter,,
1969/70,15,Dempsey,3,starter,,
1969/70,15,King A,4,starter,,
1969/70,15,Storton T,5,starter,,
1969/70,15,Brodie,6,starter,,
1969/70,15,Beamish,7,starter,,
1969/70,15,Pritchard,8,starter,,12
1969/70,15,Yardley,9,starter,,
1969/70,15,Smith,10,starter,,
1969/70,15,MacNamee,11,starter,,
1969/70,15,Scott,12,sub,8,
1969/70,16,Thomas,1,starter,,
1969/70,16,Pointon,2,starter,,
1969/70,16,Dempsey,3,starter,,
1969/70,16,King A,4,starter,,
1969/70,16,Storton T,5,starter,,
1969/70,16,Brodie,6,starter,,
1969/70,16,Beamish,7,starter,,
1969/70,16,Scott,8,starter,,
1969/70,16,Yardley,9,starter,,
1969/70,16,Smith,10,starter,,
1969/70,16,MacNamee,11,starter,,
1969/70,17,Thomas,1,starter,,
1969/70,17,Pointon,2,starter,,12
1969/70,17,Dempsey,3,starter,,
1969/70,17,King A,4,starter,,
1969/70,17,Knapp,5,starter,,
1969/70,17,Brodie,6,starter,,
1969/70,17,Mathias,7,starter,,
1969/70,17,Scott,8,starter,,
1969/70,17,Smith,9,starter,,
1969/70,17,Beamish,10,starter,,
1969/70,17,MacNamee,11,starter,,
1969/70,17,Storton S,12,sub,2,
1969/70,18,Thomas,1,starter,,
1969/70,18,Pointon,2,starter,,
1969/70,18,Dempsey,3,starter,,
1969/70,18,King A,4,starter,,
1969/70,18,Knapp,5,starter,,12
1969/70,18,Brodie,6,starter,,
1969/70,18,Mathias,7,starter,,
1969/70,18,Scott,8,starter,,
1969/70,18,Smith,9,starter,,
1969/70,18,Beamish,10,starter,,
1969/70,18,MacNamee,11,starter,,
1969/70,18,Storton S,12,sub,5,
1969/70,19,Thomas,1,starter,,
1969/70,19,Storton S,2,starter,,
1969/70,19,Dempsey,3,starter,,
1969/70,19,King A,4,starter,,
1969/70,19,Storton T,5,starter,,
1969/70,19,Brodie,6,starter,,
1969/70,19,Beamish,7,starter,,
1969/70,19,Scott,8,starter,,
1969/70,19,Yardley,9,starter,,12
1969/70,19,Smith,10,starter,,
1969/70,19,Crossley,11,starter,,
1969/70,19,MacNamee,12,sub,9,
1969/70,20,Thomas,1,starter,,
1969/70,20,Storton S,2,starter,,
1969/70,20,Dempsey,3,starter,,
1969/70,20,King A,4,starter,,
1969/70,20,Storton T,5,starter,,
1969/70,20,Brodie,6,starter,,
1969/70,20,Kennedy,7,starter,,
1969/70,20,Scott,8,starter,,
1969/70,20,Smith,9,starter,,
1969/70,20,Beamish,10,starter,,
1969/70,20,Crossley,11,starter,,
1969/70,21,Thomas,1,starter,,
1969/70,21,Storton S,2,starter,,
1969/70,21,Dempsey,3,starter,,
1969/70,21,King A,4,starter,,
1969/70,21,Storton T,5,starter,,
1969/70,21,Brodie,6,starter,,
1969/70,21,Beamish,7,starter,,
1969/70,21,Scott,8,starter,,
1969/70,21,Yardley,9,starter,,
1969/70,21,Smith,10,starter,,
1969/70,21,Crossley,11,starter,,
1969/70,22,Thomas,1,starter,,
1969/70,22,Storton S,2,starter,,
1969/70,22,Dempsey,3,starter,,
1969/70,22,King A,4,starter,,
1969/70,22,Storton T,5,starter,,
1969/70,22,Brodie,6,starter,,
1969/70,22,Beamish,7,starter,,
1969/70,22,Scott,8,starter,,
1969/70,22,Yardley,9,starter,,
1969/70,22,Smith,10,starter,,
1969/70,22,Crossley,11,starter,,
1969/70,23,Thomas,1,starter,,
1969/70,23,Storton S,2,starter,,
1969/70,23,Dempsey,3,starter,,
1969/70,23,King A,4,starter,,
1969/70,23,Storton T,5,starter,,
1969/70,23,Brodie,6,starter,,
1969/70,23,Beamish,7,starter,,
1969/70,23,Scott,8,starter,,12
1969/70,23,Yardley,9,starter,,
1969/70,23,Smith,10,starter,,
1969/70,23,Crossley,11,starter,,
1969/70,23,Pritchard,12,sub,8,
1969/70,24,Thomas,1,starter,,
1969/70,24,Storton S,2,starter,,
1969/70,24,Dempsey,3,starter,,
1969/70,24,King A,4,starter,,
1969/70,24,Knapp,5,starter,,
1969/70,24,Brodie,6,starter,,
1969/70,24,Beamish,7,starter,,
1969/70,24,Pritchard,8,starter,,12
1969/70,24,Yardley,9,starter,,
1969/70,24,Smith,10,starter,,
1969/70,24,Crossley,11,starter,,
1969/70,24,Storton T,12,sub,8,
1969/70,25,Thomas,1,starter,,
1969/70,25,Storton S,2,starter,,
1969/70,25,Dempsey,3,starter,,
1969/70,25,King A,4,starter,,
1969/70,25,Storton T,5,starter,,
1969/70,25,Brodie,6,starter,,
1969/70,25,Kennedy,7,starter,,
1969/70,25,Scott,8,starter,,
1969/70,25,Beamish,9,starter,,
1969/70,25,Smith,10,starter,,
1969/70,25,Crossley,11,starter,,12
1969/70,25,MacNamee,12,sub,11,
1969/70,26,Thomas,1,starter,,
1969/70,26,Storton S,2,starter,,12
1969/70,26,Dempsey,3,starter,,
1969/70,26,King A,4,starter,,
1969/70,26,Storton T,5,starter,,
1969/70,26,Brodie,6,starter,,
1969/70,26,Beamish,7,starter,,
1969/70,26,Scott,8,starter,,
1969/70,26,Smith,9,starter,,
1969/70,26,Pritchard,10,starter,,
1969/70,26,MacNamee,11,starter,,
1969/70,26,Kennedy,12,sub,2,
1969/70,27,Thomas,1,starter,,
1969/70,27,Pritchard,2,starter,,
1969/70,27,Dempsey,3,starter,,
1969/70,27,King A,4,starter,,
1969/70,27,Storton T,5,starter,,
1969/70,27,Brodie,6,starter,,
1969/70,27,Kennedy,7,starter,,
1969/70,27,Scott,8,starter,,
1969/70,27,Beamish,9,starter,,
1969/70,27,Smith,10,starter,,
1969/70,27,MacNamee,11,starter,,
1969/70,28,Thomas,1,starter,,
1969/70,28,Pritchard,2,starter,,
1969/70,28,Dempsey,3,starter,,
1969/70,28,King A,4,starter,,
1969/70,28,Storton T,5,starter,,
1969/70,28,Brodie,6,starter,,
1969/70,28,Kennedy,7,starter,,
1969/70,28,Scott,8,starter,,
1969/70,28,Beamish,9,starter,,
1969/70,28,Smith,10,starter,,
1969/70,28,Crossley,11,starter,,12
1969/70,28,Pointon,12,sub,11,
1969/70,29,Lane,1,starter,,
